case_id,family,role,cracks,L_m,b_m,h_m
ms500_0027,merged_b005_0581,length,2,1.75,0.10000000149011612,0.14000000059604645
ms500_0028,merged_b005_0601,length,13,1.75,0.10000000149011612,0.14000000059604645
ms500_0029,merged_b005_0379,length,15,1.75,0.10000000149011612,0.14000000059604645
ms500_0030,merged_b005_0055,length,10,1.75,0.10000000149011612,0.14000000059604645
ms500_0031,merged_b005_0395,quarantine,5,2.0,0.10000000149011612,0.14000000059604645
ms500_0032,merged_b005_0405,train,11,2.0,0.10000000149011612,0.14000000059604645
ms500_0033,merged_b005_0039,quarantine,10,2.0,0.10000000149011612,0.14000000059604645
ms500_0034,merged_b005_0251,train,10,2.0,0.10000000149011612,0.14000000059604645
ms500_0035,merged_b005_0534,train,11,2.0,0.10000000149011612,0.14000000059604645
ms500_0036,merged_b005_0453,count,13,2.0,0.10000000149011612,0.14000000059604645
ms500_0037,merged_b005_0462,count,12,2.0,0.10000000149011612,0.14000000059604645
ms500_0038,merged_b005_0693,train,9,2.0,0.10000000149011612,0.14000000059604645
ms500_0039,merged_b005_0466,train,10,2.0,0.10000000149011612,0.14000000059604645
ms500_0040,merged_b005_0676,count,12,2.0,0.10000000149011612,0.14000000059604645
ms500_0041,merged_b005_0200,count,12,2.5,0.10000000149011612,0.14000000059604645
ms500_0042,merged_b005_0008,count,13,2.5,0.10000000149011612,0.14000000059604645
ms500_0043,merged_b004_0350,train,2,2.5,0.10000000149011612,0.14000000059604645
ms500_0044,merged_ms500_0044,train,8,2.5,0.10000000149011612,0.14000000059604645
ms500_0045,merged_b005_0014,train,11,2.5,0.10000000149011612,0.14000000059604645
ms500_0046,merged_b005_0000,train,6,2.5,0.10000000149011612,0.14000000059604645
ms500_0047,merged_b005_0724,count,12,2.5,0.10000000149011612,0.14000000059604645
ms500_0048,merged_b005_0283,train,2,2.5,0.10000000149011612,0.14000000059604645
ms500_0049,merged_b005_0215,train,11,2.5,0.10000000149011612,0.14000000059604645
ms500_0050,merged_b005_0300,train,4,2.5,0.10000000149011612,0.14000000059604645
ms500_0051,merged_b005_0651,section,14,1.0,0.10000000149011612,0.20000000298023224
ms500_0052,merged_b005_0378,section,11,1.0,0.10000000149011612,0.20000000298023224
ms500_0053,merged_b004_0044,section,3,1.0,0.10000000149011612,0.20000000298023224
ms500_0054,merged_b005_0570,section,1,1.0,0.10000000149011612,0.20000000298023224
ms500_0055,merged_b005_0123,section,12,1.0,0.10000000149011612,0.20000000298023224
ms500_0056,merged_b005_0205,section,11,1.0,0.10000000149011612,0.20000000298023224
ms500_0057,merged_b004_0303,section,7,1.0,0.10000000149011612,0.20000000298023224
ms500_0058,merged_b005_0246,section,10,1.0,0.10000000149011612,0.20000000298023224
ms500_0059,merged_b004_0265,section,1,1.0,0.10000000149011612,0.20000000298023224
ms500_0060,merged_b005_0013,section,13,1.0,0.10000000149011612,0.20000000298023224
ms500_0061,merged_b005_0794,section,4,1.25,0.10000000149011612,0.20000000298023224
ms500_0062,merged_b005_0786,section,2,1.25,0.10000000149011612,0.20000000298023224
ms500_0063,merged_b005_0705,section,14,1.25,0.10000000149011612,0.20000000298023224
ms500_0064,merged_b004_0115,section,3,1.25,0.10000000149011612,0.20000000298023224
ms500_0065,merged_b005_0091,section,6,1.25,0.10000000149011612,0.20000000298023224
ms500_0066,merged_b005_0207,section,4,1.25,0.10000000149011612,0.20000000298023224
ms500_0067,merged_b005_0574,section,12,1.25,0.10000000149011612,0.20000000298023224
ms500_0068,merged_b005_0381,section,8,1.25,0.10000000149011612,0.20000000298023224
ms500_0069,merged_b005_0507,section,2,1.25,0.10000000149011612,0.20000000298023224
ms500_0070,merged_b005_0096,section,14,1.25,0.10000000149011612,0.20000000298023224
ms500_0071,merged_b005_0581,joint,2,1.75,0.10000000149011612,0.20000000298023224
ms500_0072,merged_b005_0400,joint,9,1.75,0.10000000149011612,0.20000000298023224
ms500_0073,merged_b005_0186,joint,1,1.75,0.10000000149011612,0.20000000298023224
ms500_0074,merged_b005_0266,joint,11,1.75,0.10000000149011612,0.20000000298023224
ms500_0075,merged_b004_0346,joint,4,1.75,0.10000000149011612,0.20000000298023224
ms500_0076,merged_b005_0788,joint,11,1.75,0.10000000149011612,0.20000000298023224
ms500_0077,merged_b005_0746,joint,1,1.75,0.10000000149011612,0.20000000298023224
ms500_0078,merged_b005_0684,joint,8,1.75,0.10000000149011612,0.20000000298023224
ms500_0079,merged_b005_0397,joint,1,1.75,0.10000000149011612,0.20000000298023224
ms500_0080,merged_b005_0588,joint,10,1.75,0.10000000149011612,0.20000000298023224
ms500_0081,merged_b005_0386,section,8,2.0,0.10000000149011612,0.20000000298023224
ms500_0082,merged_b004_0309,section,8,2.0,0.10000000149011612,0.20000000298023224
ms500_0083,merged_b005_0094,section,12,2.0,0.10000000149011612,0.20000000298023224
ms500_0084,merged_b005_0180,section,11,2.0,0.10000000149011612,0.20000000298023224
ms500_0085,merged_b005_0551,section,10,2.0,0.10000000149011612,0.20000000298023224
ms500_0086,merged_b004_0006,section,3,2.0,0.10000000149011612,0.20000000298023224
ms500_0087,merged_b005_0039,section,10,2.0,0.10000000149011612,0.20000000298023224
ms500_0088,merged_b005_0568,section,10,2.0,0.10000000149011612,0.20000000298023224
ms500_0089,merged_b005_0743,section,15,2.0,0.10000000149011612,0.20000000298023224
ms500_0090,merged_b005_0695,section,9,2.0,0.10000000149011612,0.20000000298023224
ms500_0091,merged_b004_0391,section,1,2.5,0.10000000149011612,0.20000000298023224
ms500_0092,merged_b005_0440,section,10,2.5,0.10000000149011612,0.20000000298023224
ms500_0093,merged_b005_0204,section,13,2.5,0.10000000149011612,0.20000000298023224
ms500_0094,merged_b005_0130,section,12,2.5,0.10000000149011612,0.20000000298023224
ms500_0095,merged_b005_0320,section,9,2.5,0.10000000149011612,0.20000000298023224
ms500_0096,merged_b005_0278,section,5,2.5,0.10000000149011612,0.20000000298023224
ms500_0097,merged_b005_0506,section,6,2.5,0.10000000149011612,0.20000000298023224
ms500_0098,merged_b004_0269,section,5,2.5,0.10000000149011612,0.20000000298023224
ms500_0099,merged_b005_0334,section,14,2.5,0.10000000149011612,0.20000000298023224
ms500_0100,merged_b005_0175,section,10,2.5,0.10000000149011612,0.20000000298023224
ms500_0101,merged_b005_0258,count,14,1.0,0.11999999731779099,0.1599999964237213
ms500_0102,merged_b005_0412,count,12,1.0,0.11999999731779099,0.1599999964237213
ms500_0103,merged_b005_0348,train,5,1.0,0.11999999731779099,0.1599999964237213
ms500_0104,merged_b005_0528,train,5,1.0,0.11999999731779099,0.1599999964237213
ms500_0105,merged_b004_0069,train,8,1.0,0.11999999731779099,0.1599999964237213
ms500_0106,merged_b005_0147,train,8,1.0,0.11999999731779099,0.1599999964237213
ms500_0107,merged_b005_0540,train,3,1.0,0.11999999731779099,0.1599999964237213
ms500_0108,merged_b005_0367,train,6,1.0,0.11999999731779099,0.1599999964237213
ms500_0109,merged_b005_0158,train,5,1.0,0.11999999731779099,0.1599999964237213
ms500_0110,merged_b005_0131,train,11,1.0,0.11999999731779099,0.1599999964237213
ms500_0111,merged_b004_0137,train,1,1.25,0.11999999731779099,0.1599999964237213
ms500_0112,merged_b005_0737,count,15,1.25,0.11999999731779099,0.1599999964237213
ms500_0113,merged_b005_0563,count,13,1.25,0.11999999731779099,0.1599999964237213
ms500_0114,merged_b005_0090,quarantine,6,1.25,0.11999999731779099,0.1599999964237213
ms500_0115,merged_b005_0221,count,15,1.25,0.11999999731779099,0.1599999964237213
ms500_0116,merged_b005_0584,train,11,1.25,0.11999999731779099,0.1599999964237213
ms500_0117,merged_b005_0417,count,14,1.25,0.11999999731779099,0.1599999964237213
ms500_0118,merged_b005_0576,train,8,1.25,0.11999999731779099,0.1599999964237213
ms500_0119,merged_b005_0415,train,11,1.25,0.11999999731779099,0.1599999964237213
ms500_0120,merged_b005_0056,train,10,1.25,0.11999999731779099,0.1599999964237213
ms500_0121,merged_b005_0093,length,7,1.75,0.11999999731779099,0.1599999964237213
ms500_0122,merged_b005_0433,length,5,1.75,0.11999999731779099,0.1599999964237213
ms500_0123,merged_b005_0450,length,13,1.75,0.11999999731779099,0.1599999964237213
ms500_0124,merged_b005_0326,length,4,1.75,0.11999999731779099,0.1599999964237213
ms500_0125,merged_b005_0715,length,15,1.75,0.11999999731779099,0.1599999964237213
ms500_0126,merged_b005_0090,length,6,1.75,0.11999999731779099,0.1599999964237213
ms500_0127,merged_b004_0030,length,3,1.75,0.11999999731779099,0.1599999964237213
ms500_0128,merged_b005_0274,length,15,1.75,0.11999999731779099,0.1599999964237213
ms500_0129,merged_b004_0224,length,6,1.75,0.11999999731779099,0.1599999964237213
ms500_0130,merged_b005_0402,length,9,1.75,0.11999999731779099,0.1599999964237213
ms500_0131,merged_b004_0360,train,4,2.0,0.11999999731779099,0.1599999964237213
ms500_0132,merged_b005_0302,count,14,2.0,0.11999999731779099,0.1599999964237213
ms500_0133,merged_b005_0387,train,1,2.0,0.11999999731779099,0.1599999964237213
ms500_0134,merged_b005_0768,train,7,2.0,0.11999999731779099,0.1599999964237213
ms500_0135,merged_b005_0725,train,6,2.0,0.11999999731779099,0.1599999964237213
ms500_0136,merged_b005_0739,train,4,2.0,0.11999999731779099,0.1599999964237213
ms500_0137,merged_b005_0291,train,2,2.0,0.11999999731779099,0.1599999964237213
ms500_0138,merged_b005_0299,count,13,2.0,0.11999999731779099,0.1599999964237213
ms500_0139,merged_b005_0802,train,11,2.0,0.11999999731779099,0.1599999964237213
ms500_0140,merged_b005_0133,count,13,2.0,0.11999999731779099,0.1599999964237213
ms500_0141,merged_b004_0351,train,6,2.5,0.11999999731779099,0.1599999964237213
ms500_0142,merged_b005_0401,count,12,2.5,0.11999999731779099,0.1599999964237213
ms500_0143,merged_b005_0796,train,3,2.5,0.11999999731779099,0.1599999964237213
ms500_0144,merged_b004_0191,train,5,2.5,0.11999999731779099,0.1599999964237213
ms500_0145,merged_b005_0395,quarantine,5,2.5,0.11999999731779099,0.1599999964237213
ms500_0146,merged_b004_0219,quarantine,7,2.5,0.11999999731779099,0.1599999964237213
ms500_0147,merged_b005_0392,train,10,2.5,0.11999999731779099,0.1599999964237213
ms500_0148,merged_b005_0604,count,13,2.5,0.11999999731779099,0.1599999964237213
ms500_0149,merged_b004_0075,train,2,2.5,0.11999999731779099,0.1599999964237213
ms500_0150,merged_b005_0122,train,3,2.5,0.11999999731779099,0.1599999964237213
ms500_0151,merged_b005_0737,count,15,1.0,0.11999999731779099,0.23999999463558197
ms500_0152,merged_b005_0475,train,11,1.0,0.11999999731779099,0.23999999463558197
ms500_0153,merged_b005_0675,count,13,1.0,0.11999999731779099,0.23999999463558197
ms500_0154,merged_b005_0641,train,4,1.0,0.11999999731779099,0.23999999463558197
ms500_0155,merged_b005_0244,train,7,1.0,0.11999999731779099,0.23999999463558197
ms500_0156,merged_b005_0746,quarantine,1,1.0,0.11999999731779099,0.23999999463558197
ms500_0157,merged_b005_0088,train,6,1.0,0.11999999731779099,0.23999999463558197
ms500_0158,merged_b005_0602,count,14,1.0,0.11999999731779099,0.23999999463558197
ms500_0159,merged_b004_0079,train,1,1.0,0.11999999731779099,0.23999999463558197
ms500_0160,merged_b004_0092,train,4,1.0,0.11999999731779099,0.23999999463558197
ms500_0161,merged_b005_0729,quarantine,7,1.25,0.11999999731779099,0.23999999463558197
ms500_0162,merged_b005_0525,train,1,1.25,0.11999999731779099,0.23999999463558197
ms500_0163,merged_b005_0440,quarantine,10,1.25,0.11999999731779099,0.23999999463558197
ms500_0164,merged_b004_0048,quarantine,2,1.25,0.11999999731779099,0.23999999463558197
ms500_0165,merged_b005_0174,count,13,1.25,0.11999999731779099,0.23999999463558197
ms500_0166,merged_b005_0056,train,10,1.25,0.11999999731779099,0.23999999463558197
ms500_0167,merged_ms500_0167,quarantine,8,1.25,0.11999999731779099,0.23999999463558197
ms500_0168,merged_b004_0238,train,3,1.25,0.11999999731779099,0.23999999463558197
ms500_0169,merged_b005_0500,train,1,1.25,0.11999999731779099,0.23999999463558197
ms500_0170,merged_b005_0796,train,3,1.25,0.11999999731779099,0.23999999463558197
ms500_0171,merged_b004_0084,length,3,1.75,0.11999999731779099,0.23999999463558197
ms500_0172,merged_b005_0121,length,4,1.75,0.11999999731779099,0.23999999463558197
ms500_0173,merged_b004_0034,length,3,1.75,0.11999999731779099,0.23999999463558197
ms500_0174,merged_b005_0597,length,9,1.75,0.11999999731779099,0.23999999463558197
ms500_0175,merged_ms500_0167,length,8,1.75,0.11999999731779099,0.23999999463558197
ms500_0176,merged_b004_0032,length,1,1.75,0.11999999731779099,0.23999999463558197
ms500_0177,merged_b005_0252,length,11,1.75,0.11999999731779099,0.23999999463558197
ms500_0178,merged_b005_0217,length,2,1.75,0.11999999731779099,0.23999999463558197
ms500_0179,merged_b004_0060,length,8,1.75,0.11999999731779099,0.23999999463558197
ms500_0180,merged_b005_0221,length,15,1.75,0.11999999731779099,0.23999999463558197
ms500_0181,merged_b005_0529,train,10,2.0,0.11999999731779099,0.23999999463558197
ms500_0182,merged_b005_0671,train,4,2.0,0.11999999731779099,0.23999999463558197
ms500_0183,merged_b005_0174,count,13,2.0,0.11999999731779099,0.23999999463558197
ms500_0184,merged_b005_0203,count,15,2.0,0.11999999731779099,0.23999999463558197
ms500_0185,merged_b005_0446,quarantine,9,2.0,0.11999999731779099,0.23999999463558197
ms500_0186,merged_b005_0676,count,12,2.0,0.11999999731779099,0.23999999463558197
ms500_0187,merged_b005_0290,quarantine,10,2.0,0.11999999731779099,0.23999999463558197
ms500_0188,merged_b005_0110,train,1,2.0,0.11999999731779099,0.23999999463558197
ms500_0189,merged_b005_0210,train,8,2.0,0.11999999731779099,0.23999999463558197
ms500_0190,merged_b004_0045,train,1,2.0,0.11999999731779099,0.23999999463558197
ms500_0191,merged_b005_0272,train,6,2.5,0.11999999731779099,0.23999999463558197
ms500_0192,merged_b005_0215,train,11,2.5,0.11999999731779099,0.23999999463558197
ms500_0193,merged_b004_0261,train,3,2.5,0.11999999731779099,0.23999999463558197
ms500_0194,merged_b005_0075,train,8,2.5,0.11999999731779099,0.23999999463558197
ms500_0195,merged_b004_0339,train,3,2.5,0.11999999731779099,0.23999999463558197
ms500_0196,merged_b005_0173,count,14,2.5,0.11999999731779099,0.23999999463558197
ms500_0197,merged_b005_0138,train,7,2.5,0.11999999731779099,0.23999999463558197
ms500_0198,merged_b004_0366,train,5,2.5,0.11999999731779099,0.23999999463558197
ms500_0199,merged_b005_0334,count,14,2.5,0.11999999731779099,0.23999999463558197
ms500_0200,merged_b005_0124,train,2,2.5,0.11999999731779099,0.23999999463558197
ms500_0201,merged_b005_0459,train,11,1.0,0.1599999964237213,0.20000000298023224
ms500_0202,merged_b005_0322,count,12,1.0,0.1599999964237213,0.20000000298023224
ms500_0203,merged_b005_0425,train,5,1.0,0.1599999964237213,0.20000000298023224
ms500_0204,merged_b005_0018,count,13,1.0,0.1599999964237213,0.20000000298023224
ms500_0205,merged_b005_0183,count,15,1.0,0.1599999964237213,0.20000000298023224
ms500_0206,merged_b005_0149,train,8,1.0,0.1599999964237213,0.20000000298023224
ms500_0207,merged_b005_0204,count,13,1.0,0.1599999964237213,0.20000000298023224
ms500_0208,merged_b004_0076,train,6,1.0,0.1599999964237213,0.20000000298023224
ms500_0209,merged_b005_0164,quarantine,9,1.0,0.1599999964237213,0.20000000298023224
ms500_0210,merged_b005_0788,quarantine,11,1.0,0.1599999964237213,0.20000000298023224
ms500_0211,merged_ms500_0211,count,15,1.25,0.1599999964237213,0.20000000298023224
ms500_0212,merged_b005_0804,count,14,1.25,0.1599999964237213,0.20000000298023224
ms500_0213,merged_b005_0685,train,7,1.25,0.1599999964237213,0.20000000298023224
ms500_0214,merged_b004_0002,train,7,1.25,0.1599999964237213,0.20000000298023224
ms500_0215,merged_b004_0076,train,6,1.25,0.1599999964237213,0.20000000298023224
ms500_0216,merged_b005_0729,quarantine,7,1.25,0.1599999964237213,0.20000000298023224
ms500_0217,merged_b005_0789,train,2,1.25,0.1599999964237213,0.20000000298023224
ms500_0218,merged_b005_0428,train,10,1.25,0.1599999964237213,0.20000000298023224
ms500_0219,merged_b005_0050,train,4,1.25,0.1599999964237213,0.20000000298023224
ms500_0220,merged_b005_0232,count,15,1.25,0.1599999964237213,0.20000000298023224
ms500_0221,merged_b005_0755,length,13,1.75,0.1599999964237213,0.20000000298023224
ms500_0222,merged_b004_0049,length,6,1.75,0.1599999964237213,0.20000000298023224
ms500_0223,merged_b004_0222,length,1,1.75,0.1599999964237213,0.20000000298023224
ms500_0224,merged_b005_0730,length,12,1.75,0.1599999964237213,0.20000000298023224
ms500_0225,merged_b005_0767,length,9,1.75,0.1599999964237213,0.20000000298023224
ms500_0226,merged_b004_0328,length,4,1.75,0.1599999964237213,0.20000000298023224
ms500_0227,merged_b005_0571,length,9,1.75,0.1599999964237213,0.20000000298023224
ms500_0228,merged_b005_0363,length,3,1.75,0.1599999964237213,0.20000000298023224
ms500_0229,merged_b005_0476,length,1,1.75,0.1599999964237213,0.20000000298023224
ms500_0230,merged_b005_0290,length,10,1.75,0.1599999964237213,0.20000000298023224
ms500_0231,merged_b004_0313,quarantine,4,2.0,0.1599999964237213,0.20000000298023224
ms500_0232,merged_b005_0267,train,9,2.0,0.1599999964237213,0.20000000298023224
ms500_0233,merged_b005_0253,count,12,2.0,0.1599999964237213,0.20000000298023224
ms500_0234,merged_b005_0663,count,15,2.0,0.1599999964237213,0.20000000298023224
ms500_0235,merged_b005_0471,train,10,2.0,0.1599999964237213,0.20000000298023224
ms500_0236,merged_b005_0070,train,6,2.0,0.1599999964237213,0.20000000298023224
ms500_0237,merged_b005_0427,train,5,2.0,0.1599999964237213,0.20000000298023224
ms500_0238,merged_b005_0182,train,5,2.0,0.1599999964237213,0.20000000298023224
ms500_0239,merged_b004_0344,train,2,2.0,0.1599999964237213,0.20000000298023224
ms500_0240,merged_b005_0492,count,12,2.0,0.1599999964237213,0.20000000298023224
ms500_0241,merged_b005_0345,train,4,2.5,0.1599999964237213,0.20000000298023224
ms500_0242,merged_b005_0791,count,15,2.5,0.1599999964237213,0.20000000298023224
ms500_0243,merged_b005_0450,count,13,2.5,0.1599999964237213,0.20000000298023224
ms500_0244,merged_b004_0064,train,7,2.5,0.1599999964237213,0.20000000298023224
ms500_0245,merged_b004_0023,quarantine,7,2.5,0.1599999964237213,0.20000000298023224
ms500_0246,merged_b004_0219,quarantine,7,2.5,0.1599999964237213,0.20000000298023224
ms500_0247,merged_b005_0730,count,12,2.5,0.1599999964237213,0.20000000298023224
ms500_0248,merged_b005_0757,quarantine,9,2.5,0.1599999964237213,0.20000000298023224
ms500_0249,merged_b005_0244,train,7,2.5,0.1599999964237213,0.20000000298023224
ms500_0250,merged_b005_0160,count,13,2.5,0.1599999964237213,0.20000000298023224
ms500_0251,merged_b005_0189,section,14,1.0,0.1599999964237213,0.2800000011920929
ms500_0252,merged_b005_0316,section,7,1.0,0.1599999964237213,0.2800000011920929
ms500_0253,merged_b004_0336,section,1,1.0,0.1599999964237213,0.2800000011920929
ms500_0254,merged_b004_0320,section,4,1.0,0.1599999964237213,0.2800000011920929
ms500_0255,merged_b005_0130,section,12,1.0,0.1599999964237213,0.2800000011920929
ms500_0256,merged_b005_0394,section,9,1.0,0.1599999964237213,0.2800000011920929
ms500_0257,merged_b005_0743,section,15,1.0,0.1599999964237213,0.2800000011920929
ms500_0258,merged_b005_0395,section,5,1.0,0.1599999964237213,0.2800000011920929
ms500_0259,merged_b004_0006,section,3,1.0,0.1599999964237213,0.2800000011920929
ms500_0260,merged_b005_0764,section,10,1.0,0.1599999964237213,0.2800000011920929
ms500_0261,merged_b005_0161,section,10,1.25,0.1599999964237213,0.2800000011920929
ms500_0262,merged_b005_0402,section,9,1.25,0.1599999964237213,0.2800000011920929
ms500_0263,merged_b005_0442,section,7,1.25,0.1599999964237213,0.2800000011920929
ms500_0264,merged_b005_0033,section,15,1.25,0.1599999964237213,0.2800000011920929
ms500_0265,merged_b004_0218,section,2,1.25,0.1599999964237213,0.2800000011920929
ms500_0266,merged_b005_0221,section,15,1.25,0.1599999964237213,0.2800000011920929
ms500_0267,merged_b005_0536,section,1,1.25,0.1599999964237213,0.2800000011920929
ms500_0268,merged_b005_0038,section,10,1.25,0.1599999964237213,0.2800000011920929
ms500_0269,merged_b005_0605,section,1,1.25,0.1599999964237213,0.2800000011920929
ms500_0270,merged_b005_0508,section,9,1.25,0.1599999964237213,0.2800000011920929
ms500_0271,merged_b005_0111,joint,2,1.75,0.1599999964237213,0.2800000011920929
ms500_0272,merged_b004_0313,joint,4,1.75,0.1599999964237213,0.2800000011920929
ms500_0273,merged_b005_0774,joint,14,1.75,0.1599999964237213,0.2800000011920929
ms500_0274,merged_b004_0093,joint,8,1.75,0.1599999964237213,0.2800000011920929
ms500_0275,merged_b004_0058,joint,7,1.75,0.1599999964237213,0.2800000011920929
ms500_0276,merged_b004_0368,joint,3,1.75,0.1599999964237213,0.2800000011920929
ms500_0277,merged_b005_0648,joint,3,1.75,0.1599999964237213,0.2800000011920929
ms500_0278,merged_b004_0349,joint,8,1.75,0.1599999964237213,0.2800000011920929
ms500_0279,merged_b004_0357,joint,2,1.75,0.1599999964237213,0.2800000011920929
ms500_0280,merged_b005_0447,joint,1,1.75,0.1599999964237213,0.2800000011920929
ms500_0281,merged_b005_0604,section,13,2.0,0.1599999964237213,0.2800000011920929
ms500_0282,merged_b004_0218,section,2,2.0,0.1599999964237213,0.2800000011920929
ms500_0283,merged_b005_0066,section,6,2.0,0.1599999964237213,0.2800000011920929
ms500_0284,merged_b005_0446,section,9,2.0,0.1599999964237213,0.2800000011920929
ms500_0285,merged_b005_0689,section,5,2.0,0.1599999964237213,0.2800000011920929
ms500_0286,merged_b004_0185,section,8,2.0,0.1599999964237213,0.2800000011920929
ms500_0287,merged_b005_0094,section,12,2.0,0.1599999964237213,0.2800000011920929
ms500_0288,merged_b004_0048,section,2,2.0,0.1599999964237213,0.2800000011920929
ms500_0289,merged_b005_0559,section,6,2.0,0.1599999964237213,0.2800000011920929
ms500_0290,merged_b005_0297,section,15,2.0,0.1599999964237213,0.2800000011920929
ms500_0291,merged_b005_0094,section,12,2.5,0.1599999964237213,0.2800000011920929
ms500_0292,merged_b004_0148,section,4,2.5,0.1599999964237213,0.2800000011920929
ms500_0293,merged_b005_0135,section,4,2.5,0.1599999964237213,0.2800000011920929
ms500_0294,merged_b004_0094,section,5,2.5,0.1599999964237213,0.2800000011920929
ms500_0295,merged_ms500_0211,section,15,2.5,0.1599999964237213,0.2800000011920929
ms500_0296,merged_b005_0051,section,6,2.5,0.1599999964237213,0.2800000011920929
ms500_0297,merged_b005_0437,section,13,2.5,0.1599999964237213,0.2800000011920929
ms500_0298,merged_b005_0615,section,9,2.5,0.1599999964237213,0.2800000011920929
ms500_0299,merged_b005_0191,section,15,2.5,0.1599999964237213,0.2800000011920929
ms500_0300,merged_b005_0522,section,7,2.5,0.1599999964237213,0.2800000011920929
ms500_0301,merged_b005_0383,validation,9,1.0,0.18000000715255737,0.23999999463558197
ms500_0302,merged_b005_0586,validation,4,1.0,0.18000000715255737,0.23999999463558197
ms500_0303,merged_b005_0621,quarantine,14,1.0,0.18000000715255737,0.23999999463558197
ms500_0304,merged_b004_0070,validation,3,1.0,0.18000000715255737,0.23999999463558197
ms500_0305,merged_b005_0328,validation,10,1.0,0.18000000715255737,0.23999999463558197
ms500_0306,merged_b005_0467,validation,11,1.0,0.18000000715255737,0.23999999463558197
ms500_0307,merged_b004_0379,validation,6,1.0,0.18000000715255737,0.23999999463558197
ms500_0308,merged_b005_0173,quarantine,14,1.0,0.18000000715255737,0.23999999463558197
ms500_0309,merged_b004_0332,validation,7,1.0,0.18000000715255737,0.23999999463558197
ms500_0310,merged_b005_0297,quarantine,15,1.0,0.18000000715255737,0.23999999463558197
ms500_0311,merged_b005_0104,quarantine,11,1.25,0.18000000715255737,0.23999999463558197
ms500_0312,merged_b005_0513,validation,9,1.25,0.18000000715255737,0.23999999463558197
ms500_0313,merged_b005_0663,quarantine,15,1.25,0.18000000715255737,0.23999999463558197
ms500_0314,merged_b005_0144,validation,3,1.25,0.18000000715255737,0.23999999463558197
ms500_0315,merged_b005_0362,quarantine,14,1.25,0.18000000715255737,0.23999999463558197
ms500_0316,merged_b005_0706,validation,2,1.25,0.18000000715255737,0.23999999463558197
ms500_0317,merged_b005_0129,validation,3,1.25,0.18000000715255737,0.23999999463558197
ms500_0318,merged_b004_0037,validation,5,1.25,0.18000000715255737,0.23999999463558197
ms500_0319,merged_b005_0168,validation,7,1.25,0.18000000715255737,0.23999999463558197
ms500_0320,merged_b005_0364,validation,7,1.25,0.18000000715255737,0.23999999463558197
ms500_0321,merged_b004_0325,reserved,8,1.75,0.18000000715255737,0.23999999463558197
ms500_0322,merged_b005_0681,reserved,4,1.75,0.18000000715255737,0.23999999463558197
ms500_0323,merged_b005_0788,reserved,11,1.75,0.18000000715255737,0.23999999463558197
ms500_0324,merged_b005_0800,reserved,13,1.75,0.18000000715255737,0.23999999463558197
ms500_0325,merged_b004_0090,reserved,1,1.75,0.18000000715255737,0.23999999463558197
ms500_0326,merged_b005_0630,reserved,2,1.75,0.18000000715255737,0.23999999463558197
ms500_0327,merged_b005_0791,reserved,15,1.75,0.18000000715255737,0.23999999463558197
ms500_0328,merged_b004_0371,reserved,7,1.75,0.18000000715255737,0.23999999463558197
ms500_0329,merged_b004_0023,reserved,7,1.75,0.18000000715255737,0.23999999463558197
ms500_0330,merged_b004_0038,reserved,5,1.75,0.18000000715255737,0.23999999463558197
ms500_0331,merged_b005_0328,validation,10,2.0,0.18000000715255737,0.23999999463558197
ms500_0332,merged_b004_0051,validation,4,2.0,0.18000000715255737,0.23999999463558197
ms500_0333,merged_b005_0180,quarantine,11,2.0,0.18000000715255737,0.23999999463558197
ms500_0334,merged_b005_0798,validation,1,2.0,0.18000000715255737,0.23999999463558197
ms500_0335,merged_b005_0398,quarantine,13,2.0,0.18000000715255737,0.23999999463558197
ms500_0336,merged_b005_0532,validation,3,2.0,0.18000000715255737,0.23999999463558197
ms500_0337,merged_b005_0178,validation,5,2.0,0.18000000715255737,0.23999999463558197
ms500_0338,merged_b005_0651,quarantine,14,2.0,0.18000000715255737,0.23999999463558197
ms500_0339,merged_b004_0123,validation,2,2.0,0.18000000715255737,0.23999999463558197
ms500_0340,merged_b005_0781,validation,1,2.0,0.18000000715255737,0.23999999463558197
ms500_0341,merged_b004_0219,validation,7,2.5,0.18000000715255737,0.23999999463558197
ms500_0342,merged_b005_0681,quarantine,4,2.5,0.18000000715255737,0.23999999463558197
ms500_0343,merged_b005_0036,validation,9,2.5,0.18000000715255737,0.23999999463558197
ms500_0344,merged_b004_0129,validation,6,2.5,0.18000000715255737,0.23999999463558197
ms500_0345,merged_b005_0597,quarantine,9,2.5,0.18000000715255737,0.23999999463558197
ms500_0346,merged_b005_0297,quarantine,15,2.5,0.18000000715255737,0.23999999463558197
ms500_0347,merged_b005_0217,quarantine,2,2.5,0.18000000715255737,0.23999999463558197
ms500_0348,merged_b004_0335,validation,4,2.5,0.18000000715255737,0.23999999463558197
ms500_0349,merged_b005_0065,validation,8,2.5,0.18000000715255737,0.23999999463558197
ms500_0350,merged_b005_0729,validation,7,2.5,0.18000000715255737,0.23999999463558197
ms500_0351,merged_b005_0518,train,8,1.0,0.18000000715255737,0.30000001192092896
ms500_0352,merged_b005_0393,train,5,1.0,0.18000000715255737,0.30000001192092896
ms500_0353,merged_b005_0558,count,12,1.0,0.18000000715255737,0.30000001192092896
ms500_0354,merged_b005_0705,count,14,1.0,0.18000000715255737,0.30000001192092896
